word,grammarId,title,partOfSpeech,syntax,usageNoteVi,explanationVi,tipsVi,attentionsVi,source,reviewStatus
看来,hsk3_new_50,Cách nêu quan điểm cá nhân,,在 + [Người] + 看来 + [Quan điểm],,"Cấu trúc này dùng để diễn đạt ý kiến hoặc góc nhìn của một người nào đó về một vấn đề. Trong tiếng Việt, nó tương đương với các cụm từ như ""theo tôi thấy"", ""trong mắt anh ấy"" hay ""đối với cô ấy"".","Bạn có thể thay thế [Người] bằng các đại từ như 「我」(tôi), 「他」(anh ấy) hoặc danh từ chỉ người cụ thể.","Cụm từ 「看来」 phải luôn đứng sau người có quan điểm, không được đặt ở đầu câu.",new_hsk_3.json,reviewed-local
看法,usage:看法,Cách dùng 看法,noun,,,,,,hsk_2.json,reviewed-local
看法,hsk4_10,Cách dùng liên từ 而,,Vế câu 1 + 而 + Vế câu 2,,"Liên từ 「而」 thường được dùng trong câu để nối hai vế câu có quan hệ song song hoặc tương phản. Nó giúp thể hiện ý nghĩa bổ sung, ""trong khi đó"" hoặc ""mà"" giữa hai sự vật, hiện tượng.",Bạn có thể dùng 「而」 để kết nối hai tính từ đối lập nhau nhằm làm nổi bật sự khác biệt giữa hai đối tượng.,"Cần phân biệt 「而」 với 「而且」, vì 「而且」 dùng để bổ sung thêm ý nghĩa (nghĩa là ""hơn nữa""), trong khi 「而」 thiên về sự đối chiếu hoặc liệt kê.",hsk_4.json,reviewed-local
看法,hsk5_79,Thán từ 嗯 biểu thị sự đồng ý,,嗯 (ng) - Thán từ biểu thị sự đồng ý,,"Thán từ 「嗯」 được dùng để phản hồi trong giao tiếp, biểu thị sự đồng ý, xác nhận hoặc tán thành một cách nhẹ nhàng. Đây là cách đáp lại tự nhiên và phổ biến khi bạn muốn cho người nghe biết mình đang lắng nghe hoặc đồng ý với ý kiến của họ.","Cách phát âm 「嗯」 có thể thay đổi âm điệu tùy vào ngữ cảnh, nhưng nhìn chung trong hội thoại hàng ngày, nó đóng vai trò tương tự như từ 'vâng' hoặc 'ừ' trong tiếng Việt.","Không nên dùng 「嗯」 trong các văn bản trang trọng hoặc khi trả lời cấp trên vì có thể bị coi là thiếu sự tôn trọng; trong trường hợp đó, hãy dùng những từ như 「好的」 hoặc 「我知道了」.",hsk_5.json,reviewed-local
看病,usage:看病,Cách dùng 看病,compound-semantic,,'看病' có thể là bệnh nhân đi khám bác sĩ hoặc bác sĩ khám bệnh tùy ngữ cảnh. '去看病' thường là bệnh nhân. '医生看病' bác sĩ khám.,"Ghép nghĩa: 看 (xem, khám) + 病 (bệnh). Khám bệnh hoặc đi khám bác sĩ. Lưu ý: đối với bác sĩ thì là 'khám bệnh', đối với bệnh nhân thì là 'đi khám'.",,,hsk_1.json,reviewed-local
看见,usage:看见,Cách dùng 看见,compound-semantic,,"'看见' là thấy được, trông thấy. Phủ định là '看不见' (không thấy, không nhìn thấy). '看得见' là có thể thấy được.","Ghép nghĩa: 看 (nhìn, xem) + 见 (thấy, gặp). Nhìn và thấy được một vật gì đó.",,,hsk_1.json,reviewed-local
看见,hsk2_new_28,Câu vị ngữ cụm chủ-vị,,Chủ ngữ lớn + (Chủ ngữ nhỏ + Vị ngữ nhỏ),,"Trong loại câu này, toàn bộ một cụm chủ-vị đóng vai trò làm vị ngữ cho chủ ngữ lớn. Chủ ngữ nhỏ thường là một bộ phận hoặc đối tượng liên quan trực tiếp đến chủ ngữ lớn. Cấu trúc này giúp miêu tả đặc điểm hoặc trạng thái chi tiết của chủ ngữ lớn.",Hãy xem cụm chủ-vị phía sau như một lời giải thích hoặc miêu tả kỹ hơn cho chủ ngữ đứng đầu câu.,Cần phân biệt rõ đâu là chủ ngữ lớn và đâu là chủ ngữ nhỏ để tránh dịch sai ý nghĩa của câu.,new_hsk_2.json,reviewed-local
看重,usage:看重,Cách dùng 看重,compound-semantic,,"Thường dùng với chủ ngữ là người/tổ chức và tân ngữ là phẩm chất, kỹ năng hoặc người nào đó.","看 (khán — nhìn, xem) + 重 (trọng — coi trọng, nặng) → nhìn nhau với con mắt trọng thị.",,,hsk_2.json,reviewed-local
真实,usage:真实,Cách dùng 真实,tính từ,,强调不虚假、符合实际情况。真实 vs. 虚假：反义词。,,,,hsk_3.json,reviewed-local
真实,hsk5_70,Phân biệt 反应 và 反映,,反应 (phản ứng) vs. 反映 (phản ánh),,"「反应」 dùng để chỉ phản ứng tự nhiên của cơ thể hoặc thái độ đối với một sự việc (ví dụ: dị ứng, phản xạ). Trong khi đó, 「反映」 dùng khi muốn trình bày, phản ánh lại tình hình hoặc sự thật cho cấp trên hoặc người khác biết.","Hãy nhớ 「反应」 thường liên quan đến cảm giác hoặc phản xạ, còn 「反映」 thường liên quan đến việc báo cáo hoặc thể hiện bản chất của vấn đề.","Người học rất dễ nhầm lẫn vì hai từ này đọc giống hệt nhau (fǎnyìng), hãy chú ý vào ngữ cảnh: nếu là sinh lý hoặc thái độ thì dùng 「反应」.",hsk_5.json,reviewed-local
真正,usage:真正,Cách dùng 真正,adverb,,,,,,hsk_2.json,reviewed-local
真正,hsk4_9,Cách dùng phó từ 却,,Chủ ngữ + 却 + Động từ/Tính từ,,"Phó từ 「却」 được đặt sau chủ ngữ và trước động từ hoặc tính từ để biểu thị sự chuyển ý, đối lập với vế trước. Nó mang nghĩa là ""nhưng"" hoặc ""lại"", giúp câu văn chuyển tiếp tự nhiên với ngữ khí nhẹ nhàng.",Bạn có thể sử dụng 「却」 kết hợp với các liên từ như 「虽然」 (mặc dù) ở vế trước để tạo thành cấu trúc đối lập rõ ràng.,"Không nên nhầm lẫn 「却」 với 「但是」; 「但是」 là liên từ dùng để nối hai vế câu, còn 「却」 là phó từ nên phải đứng sau chủ ngữ.",hsk_4.json,reviewed-local
真正,hsk3_new_59,"Câu điều kiện ""Chỉ... mới...""",,"只有 (chỉ có) + Điều kiện, 才 (mới) + Kết quả",,"Cấu trúc 「只有... 才...」 được dùng để nhấn mạnh một kết quả chỉ xảy ra khi điều kiện duy nhất được thỏa mãn. ""只有"" đứng trước điều kiện cần thiết, còn ""才"" đứng trước kết quả tương ứng.","Bạn có thể hiểu đơn giản là ""Nếu không có điều kiện A thì sẽ không có kết quả B"".","Không được dùng ""就"" thay thế cho ""才"" trong cấu trúc này vì ""才"" nhấn mạnh sự khó khăn hoặc điều kiện khắt khe để đạt được kết quả.",new_hsk_3.json,reviewed-local
真的,usage:真的,Cách dùng 真的,compound-semantic,,Trạng từ dùng để nhấn mạnh tính xác thực hoặc mức độ. Có thể dùng ở cuối câu như cảm thán.,,,,hsk_1.json,reviewed-local
真的,hsk6_1,Cấu trúc 巴不得 diễn tả mong muốn,,Chủ ngữ + 巴不得 + (cái gì đó/động từ) + (lắm/nhé),,"Cấu trúc 「巴不得」 được dùng để diễn tả mong muốn tha thiết, khao khát một việc gì đó xảy ra ngay lập tức. Đây là một cụm từ thường dùng trong khẩu ngữ để nhấn mạnh sự háo hức hoặc tâm trạng muốn đạt được kết quả ngay của người nói.","Bạn có thể hiểu 「巴不得」 tương đương với cụm từ ""chỉ mong sao"" hoặc ""rất muốn"" trong tiếng Việt.","Vì mang nghĩa mong đợi mạnh mẽ nên cấu trúc này thường diễn tả những sự việc mà người nói cực kỳ kỳ vọng, không dùng cho những việc mang ý nghĩa tiêu cực hoặc không mong muốn.",hsk_6.json,reviewed-local
真的,hsk3_new_56,Giới từ chỉ hướng hành động 「向」,,Chủ ngữ + 向 + đối tượng + Động từ,,"Giới từ 「向」 dùng để chỉ hướng hoặc đối tượng mà hành động nhắm tới. Nó thường đi kèm với các động từ như 「学习」(học hỏi), 「问」(hỏi), hoặc 「借」(mượn) để xác định rõ bạn đang thực hiện hành động đó với ai.",Hãy tưởng tượng 「向」 như một mũi tên chỉ hướng từ chủ ngữ đến đối tượng tiếp nhận hành động.,"Đừng nhầm lẫn 「向」 với 「向」(hướng về) và 「跟」(với ai đó cùng làm gì). 「向」 nhấn mạnh vào phía tiếp nhận hành động, không phải là cùng làm.",new_hsk_3.json,reviewed-local
眼前,usage:眼前,Cách dùng 眼前,loc từ,,"眼前 có thể dùng chỉ vị trí thực sự (ngay trước mắt) hoặc trừu tượng (sắp xảy ra, gần đạt được). Khi nói về thời gian/cơ hội, mang nghĩa 'sắp đến, gần kề'.",,,,hsk_3.json,reviewed-local
眼前,hsk5_20,Cách dùng phó từ 或许,,或许 + V/Adj (hoặc S + 或许 + V/Adj),,"Phó từ 「或许」 dùng để biểu thị sự phỏng đoán hoặc khả năng không chắc chắn về một sự việc, tương đương với nghĩa ""có lẽ"" hay ""có thể"" trong tiếng Việt. Từ này thường đứng trước động từ hoặc tính từ để diễn tả thái độ chưa khẳng định của người nói.","Bạn có thể dùng 「或许」 ở đầu câu hoặc sau chủ ngữ đều được, nó giúp câu văn nghe mềm mại và khách quan hơn khi bạn đưa ra ý kiến.","Vì 「或许」 mang sắc thái phỏng đoán, nên trong câu thường không dùng chung với các từ khẳng định tuyệt đối.",hsk_5.json,reviewed-local
眼圈,usage:眼圈,Cách dùng 眼圈,Danh từ,,,,,,hsk_2.json,reviewed-local
眼泪,usage:眼泪,Cách dùng 眼泪,danh từ,,Nước mắt. Dạng phổ biến hơn泪水 (thân mật hơn). Dùng trong giao tiếp hàng ngày.,,,,hsk_2.json,reviewed-local
眼睛,usage:眼睛,Cách dùng 眼睛,noun,,,,,,hsk_1.json,reviewed-local
眼睛,hsk3_39,Lặp lại tính từ đơn âm tiết,,"Tính từ đơn âm tiết + 「的」 (Ví dụ: 高高的, 慢慢的)",,"Khi lặp lại tính từ đơn âm tiết theo dạng 「AA 的」, chúng ta đang nhấn mạnh vào đặc trưng hoặc trạng thái của sự vật, hiện tượng đó. Cấu trúc này thường gợi cảm giác miêu tả sinh động, gần gũi và giàu hình ảnh hơn so với tính từ đơn lẻ.","Bạn có thể dùng cấu trúc này để miêu tả ngoại hình hoặc trạng thái một cách biểu cảm, ví dụ: 「大大的眼睛」(đôi mắt to tròn).","Không phải tất cả tính từ đơn âm tiết đều có thể lặp lại theo cách này, hãy tập trung vào các tính từ miêu tả đặc điểm ngoại hình hoặc trạng thái dễ thấy.",hsk_3.json,reviewed-local
眼睛,hsk4_24,Cách dùng phó từ 尤其,,Chủ ngữ + [尤其] + là/động từ/tính từ,,Phó từ 「尤其」 dùng để nhấn mạnh một khía cạnh hoặc đối tượng nổi bật nhất trong một nhóm. Nó có nghĩa tương đương với 'đặc biệt là' hoặc 'nhất là' trong tiếng Việt.,Bạn có thể dùng 「尤其是」 để nhấn mạnh rõ ràng hơn về đối tượng được nhắc đến sau đó.,"「尤其」 là phó từ, vì vậy nó thường đứng trước động từ hoặc tính từ, không đứng đầu câu để nối hai vế câu hoàn chỉnh như liên từ.",hsk_4.json,reviewed-local
眼镜,usage:眼镜,Cách dùng 眼镜,danh từ,,"Kính (mắt). Trong tiếng Trung, 测 lượng từ cho kính là 副 (phó). 子 là hậu tố danh từ.",,,,hsk_3.json,reviewed-local
眼镜,hsk3_15,"Hỏi vị trí với ""呢""",,Danh từ + 呢 (Hỏi vị trí),,"Cấu trúc này được dùng để hỏi về vị trí của người hoặc vật một cách ngắn gọn. Khi bạn muốn biết ai đó hoặc thứ gì đó đang ở đâu mà không cần nhắc lại động từ, bạn chỉ cần đặt 「呢」 sau danh từ.","Bạn có thể dùng cấu trúc này khi nhắc lại câu hỏi của người đối diện về vị trí, ví dụ: 'Tôi ở đây, còn bạn thì sao?' (我在这儿，你呢?).",Đừng nhầm lẫn với trợ từ ngữ khí 「呢」 dùng để nhấn mạnh trong câu trần thuật hoặc câu hỏi lựa chọn; ở đây nó mang nghĩa tương đương với 'đang ở đâu'.,hsk_3.json,reviewed-local
着急,usage:着急,Cách dùng 着急,compound-semantic,,"着急 diễn tả tâm trạng nôn nóng, lo lắng. Hán-Việt 'trước' là bám vào; 'cấp' là khẩn cấp. Khi bám vào việc gấp thì ta nôn nóng, sốt ruột.",,,,hsk_1.json,reviewed-local
着急,hsk3_new_30,Cấu trúc càng... càng...,,越 + A + 越 + B,,"Cấu trúc 「越 A 越 B」 dùng để diễn tả sự thay đổi song song của hai yếu tố, khi mức độ của A tăng lên thì B cũng thay đổi theo tương ứng. Bạn có thể dịch là ""càng A càng B"" để nắm bắt ý nghĩa của cấu trúc này.",Thông thường A và B thường là các động từ chỉ tâm lý hoặc tính từ chỉ trạng thái.,"Cấu trúc này không dùng các từ chỉ trạng thái cố định mà chỉ dùng cho những thứ có tính chất thay đổi, tăng tiến.",new_hsk_3.json,reviewed-local
睡着,usage:睡着,Cách dùng 睡着,compound-semantic,,Kết quả bổ ngữ chỉ trạng thái đã ngủ (khác với 睡觉 - hành động đi ngủ). 着 chỉ kết quả đạt được.,,,,hsk_3.json,reviewed-local
睡觉,usage:睡觉,Cách dùng 睡觉,compound-semantic,,"Động từ phổ biến chỉ hành động đi ngủ hoặc trạng thái ngủ. Trong giao tiếp, 我要睡觉了 (tôi muốn đi ngủ rồi) là lời chia tay phổ biến. 早点睡觉 (ngủ sớm) là lời khuyên bảo sức khỏe. Phân biệt với 睡 (ngủ) đơn có thể là trạng thái, 睡觉 thiên về hành động đi ngủ.",Ghép nghĩa: 睡 (ngủ) + 觉 (giấc ngủ/tỉnh) → đi ngủ hoặc đang ngủ. Chỉ hành động đi ngủ hoặc trạng thái ngủ.,,,hsk_1.json,reviewed-local
睡觉,hsk1_38,Diễn tả hành động đang diễn ra,,Chủ ngữ + 在 + Động từ + (Tân ngữ) + 呢,,"Cấu trúc này dùng để nhấn mạnh hành động đang diễn ra tại thời điểm nói. Trong đó 「在」 đứng trước động từ để chỉ sự tiếp diễn, còn trợ từ 「呢」 đặt ở cuối câu để tăng thêm sắc thái xác nhận hành động.","Bạn có thể bỏ 「在」 hoặc bỏ 「呢」 mà câu vẫn giữ nguyên nghĩa, nhưng khi dùng cả hai cùng lúc thì câu sẽ mang tính miêu tả hành động đang xảy ra rõ rệt hơn.","Đừng nhầm lẫn cấu trúc này với cách dùng 「在」 để chỉ địa điểm (ví dụ: 「他在学校」 - Anh ấy đang ở trường), vì trong cấu trúc này 「在」 đi với động từ chỉ hành động.",hsk_1.json,reviewed-local
睡觉,hsk2_11,Cách dùng 的时候,,[Động từ/Cụm từ] + 的时候 (de shíhou),,"Cấu trúc 「……的时候」 dùng để chỉ thời điểm một hành động hoặc trạng thái nào đó xảy ra. Bạn có thể dịch là ""khi..."" để diễn tả ngữ cảnh thời gian trong câu.","Nếu vế trước là một cụm động từ dài, bạn chỉ cần thêm 「的时候」 vào ngay sau đó là được.",Cần phân biệt với 「的时候」 dùng cho danh từ chỉ thời gian (ví dụ: 「八点的时候」- khi lúc 8 giờ) và động từ.,hsk_2.json,reviewed-local
睡觉,hsk2_19,Cách dùng phó từ 还,,Chủ ngữ + 还 (hái) + động từ/tính từ,,"Phó từ 「还」 thường được dùng trước động từ hoặc tính từ để diễn tả một hành động hoặc trạng thái vẫn đang tiếp diễn. Nó có nghĩa tương đương với từ ""vẫn"" trong tiếng Việt.","Khi dùng 「还」 với phủ định (như 「还没」), nó diễn tả một việc gì đó ""vẫn chưa"" xảy ra tính đến thời điểm hiện tại.","Cần chú ý phân biệt với 「还」(hái) mang nghĩa ""còn/thêm"" (ví dụ: 我还要一个 - Tôi muốn thêm một cái), hãy dựa vào ngữ cảnh để xác định nghĩa chính xác.",hsk_2.json,reviewed-local
睡觉,hsk3_6,"Cấu trúc phản vấn ""能...吗?""",,能 + [Động từ/Tính từ] + 吗?,,"Cấu trúc 「能……吗?」 là câu hỏi phản vấn dùng để nhấn mạnh ý khẳng định thông qua hình thức câu hỏi. Cách nói này biểu thị ý kiến ngược lại với hình thức của câu, thường mang nghĩa là ""chẳng phải là... sao?"".","Khi sử dụng cấu trúc này, ngữ điệu của người nói thường mang tính thuyết phục hoặc nhấn mạnh vào điều hiển nhiên.",Cần lưu ý phân biệt với câu hỏi nghi vấn thông thường; hãy chú ý vào ngữ cảnh để tránh hiểu lầm ý nghĩa phản vấn.,hsk_3.json,reviewed-local
睡觉,hsk3_38,Bổ ngữ trạng thái với 得,,Động từ + 得 + (trạng từ/bổ ngữ) + tính từ/cụm động từ,,"Cấu trúc này dùng để mô tả kết quả, mức độ hoặc trạng thái của hành động đã xảy ra. Bạn dùng 「得」 đặt sau động từ, sau đó thêm cụm từ miêu tả hành động đó đã diễn ra như thế nào (ví dụ: tốt, nhanh, hay).","Nếu câu có tân ngữ, bạn nên lặp lại động từ trước 「得」 để cấu trúc được tự nhiên hơn, ví dụ: 「他写字写得很好」.","Đừng quên 「得」 không đứng trực tiếp sau tân ngữ, hãy nhớ luôn đặt nó ngay sau động từ chính của câu.",hsk_3.json,reviewed-local
睡觉,hsk1_new_30,Động từ năng nguyện 要,,Chủ ngữ + 要 + Động từ + (Tân ngữ),,"Động từ năng nguyện 「要」 được dùng để diễn tả mong muốn, ý định hoặc dự định thực hiện một hành động nào đó. Ngoài ra, nó còn thể hiện sự yêu cầu bắt buộc hoặc dự báo một sự việc sắp xảy ra.","Khi muốn nói phủ định, bạn hãy thêm 「不」 vào trước 「要」, tạo thành 「不要」 (không muốn/không cần).",Cần phân biệt 「要」 với 「想」; 「要」 thường mang sắc thái quyết tâm hoặc yêu cầu mạnh mẽ hơn so với 「想」.,new_hsk_1.json,reviewed-local
睡觉,hsk1_new_38,Động từ ly hợp (Separable Verbs),,Động từ (A) + Thành phần chèn vào + Tân ngữ (B),,"Trong tiếng Trung, một số động từ có cấu trúc 「Động từ + Tân ngữ」. Khi muốn thêm các thành phần như bổ ngữ thời lượng, số lượng hoặc trạng từ, ta có thể tách hai phần này ra để chèn vào giữa.","Ví dụ: với 「睡觉」, bạn có thể nói 「睡了一个小时觉」 (ngủ một tiếng đồng hồ).",Không được đặt bổ ngữ hoặc tân ngữ trực tiếp sau toàn bộ cụm từ ly hợp mà phải tách chúng ra.,new_hsk_1.json,reviewed-local
睡觉,hsk3_new_52,Cấu trúc diễn tả hành động thay đổi luân phiên,,"一会儿 + Động từ/Tính từ, 一会儿 + Động từ/Tính từ",,"Cấu trúc này dùng để diễn tả hai hoặc nhiều hành động, trạng thái thay đổi qua lại liên tục. Trong tiếng Việt, ta dịch là ""lúc thì... lúc thì..."" để chỉ sự không ổn định hoặc thay đổi nhanh chóng.","Cấu trúc này thường dùng để mô tả sự thay đổi mang tính tùy hứng, không theo quy luật hoặc tâm trạng không kiên định của người nói.","Cần phân biệt với 「一会儿」 mang nghĩa là ""một lát nữa"", trong cấu trúc này 「一会儿」 bắt buộc phải lặp lại hai lần.",new_hsk_3.json,reviewed-local
瞎子,usage:瞎子,Cách dùng 瞎子,Danh từ,,,,,,hsk_3.json,reviewed-local
瞬间,usage:瞬间,Cách dùng 瞬间,compound-semantic,,"瞬间 có thể dùng làm phó từ (trong tích tắc) hoặc danh từ (một khoảnh khắc); phân biệt với 时刻 (thời khắc, có thể dài hơn).","瞬 (thuấn — nháy mắt) + 间 (gian — khoảng, thời gian) → khoảng thời gian ngắn như nháy mắt.",,,hsk_3.json,reviewed-local
知识,usage:知识,Cách dùng 知识,compound-semantic,,"知识 chỉ những điều đã biết, đã học được.",,,,hsk_1.json,reviewed-local
知识,hsk4_22,Cách dùng từ 实际,,"实际 (Danh từ: thực tế / Tính từ: thực tế, thiết thực)",,"Từ 「实际」 được dùng như một danh từ để chỉ sự việc, tình huống khách quan trong đời sống. Khi đóng vai trò là tính từ, nó mang nghĩa là thực tế, không lý thuyết suông, mang tính ứng dụng cao.","Bạn có thể ghi nhớ cụm từ phổ biến 「联系实际」 (liánxì shíjì) nghĩa là ""liên hệ với thực tế"" để áp dụng vào bài viết hoặc bài nói.",Cần phân biệt rõ khi 「实际」 làm danh từ (thường đứng sau giới từ hoặc làm tân ngữ) và khi làm tính từ (thường dùng để bổ nghĩa cho danh từ).,hsk_4.json,reviewed-local
知道,usage:知道,Cách dùng 知道,compound-semantic,,Động từ chỉ sự biết/hiểu. Hán-Việt: 'tri đạo'.,Ghép nghĩa: 知 (biết) + 道 (đường/lời nói) -> biết rõ.,,,hsk_1.json,reviewed-local
知道,hsk2_34,Cách dùng 可能 để phỏng đoán,,Chủ ngữ + 可能 + Động từ/Tính từ (Diễn tả phỏng đoán),,"Trợ động từ 「可能」 dùng để diễn tả một sự việc hoặc tình huống có khả năng xảy ra, mang nghĩa là ""có lẽ"" hoặc ""có thể"". Nó thường đặt trước động từ hoặc tính từ để chỉ sự dự đoán không chắc chắn của người nói.",Bạn có thể dùng 「可能」 trong câu khẳng định để đưa ra nhận định cá nhân về một sự kiện nào đó.,"Không nên nhầm lẫn 「可能」 với 「可以」(có thể/được phép); 「可能」 thiên về suy đoán khách quan, còn 「可以」 thiên về khả năng thực hiện hoặc sự cho phép.",hsk_2.json,reviewed-local
知道,hsk3_41,Đại từ nghi vấn chỉ sự bao quát,,"Đại từ nghi vấn (谁, 什么, 怎么, 哪儿...) + 也/都 + V/Adj",,"Trong tiếng Trung, các đại từ nghi vấn còn được dùng để chỉ sự bao quát toàn bộ mọi đối tượng trong một phạm vi. Khi đặt sau chúng là 「都」 hoặc 「也」, câu mang ý nghĩa là 'bất cứ ai', 'bất cứ cái gì' hoặc 'mọi nơi', không có trường hợp ngoại lệ.","Hãy nhớ cấu trúc này thường đi kèm với 「都」 hoặc 「也」 để nhấn mạnh tính bao quát, ví dụ: 「谁都认识他」(Ai cũng biết anh ấy).","Cần chú ý rằng trong cấu trúc này, câu không còn mang ý nghĩa hỏi thông tin nữa mà trở thành một câu khẳng định hoặc phủ định.",hsk_3.json,reviewed-local
知道,hsk4_14,Liệt kê theo thứ tự,,"首先 (shǒuxiān) + [nội dung 1], 其次 (qícì) + [nội dung 2]",,"Cấu trúc này được dùng để liệt kê các sự việc hoặc ý kiến theo thứ tự trước sau. 「首先」 mang nghĩa là 'trước hết/đầu tiên', còn 「其次」 mang nghĩa là 'tiếp theo/thứ hai'.","Cấu trúc này rất phổ biến trong văn viết hoặc khi trình bày luận điểm, giúp bài nói hoặc bài viết của bạn trở nên mạch lạc và logic hơn.","「首先」 còn có thể đứng độc lập như một phó từ với nghĩa là 'đầu tiên/sớm nhất', nhưng khi muốn liệt kê theo trình tự, bạn nên kết hợp nó với 「其次」.",hsk_4.json,reviewed-local
知道,hsk5_79,Thán từ 嗯 biểu thị sự đồng ý,,嗯 (ng) - Thán từ biểu thị sự đồng ý,,"Thán từ 「嗯」 được dùng để phản hồi trong giao tiếp, biểu thị sự đồng ý, xác nhận hoặc tán thành một cách nhẹ nhàng. Đây là cách đáp lại tự nhiên và phổ biến khi bạn muốn cho người nghe biết mình đang lắng nghe hoặc đồng ý với ý kiến của họ.","Cách phát âm 「嗯」 có thể thay đổi âm điệu tùy vào ngữ cảnh, nhưng nhìn chung trong hội thoại hàng ngày, nó đóng vai trò tương tự như từ 'vâng' hoặc 'ừ' trong tiếng Việt.","Không nên dùng 「嗯」 trong các văn bản trang trọng hoặc khi trả lời cấp trên vì có thể bị coi là thiếu sự tôn trọng; trong trường hợp đó, hãy dùng những từ như 「好的」 hoặc 「我知道了」.",hsk_5.json,reviewed-local
知道,hsk5_96,Nhấn mạnh phủ định với 根本,,Chủ ngữ + 根本 + (không/chưa) + Động từ/Tính từ,,"Phó từ 「根本」 dùng để nhấn mạnh sự phủ định tuyệt đối, thường mang nghĩa là ""hoàn toàn không"" hoặc ""chẳng chút nào"". Nó giúp người nói thể hiện thái độ dứt khoát rằng một việc gì đó chưa từng xảy ra hoặc không thể xảy ra.","Khi làm phó từ, bạn bắt buộc phải dùng 「根本」 trong các câu có yếu tố phủ định như 「不」 hoặc 「没」.","Đừng nhầm lẫn với vai trò tính từ của 「根本」 (có nghĩa là ""cơ bản"", ""cốt lõi"") thường đứng trước danh từ, ví dụ: 「根本的问题」 (vấn đề cơ bản).",hsk_5.json,reviewed-local
知道,hsk6_51,Cách dùng 况且,,"Mệnh đề 1, 况且 + Mệnh đề 2 (diễn tả thêm lý do)",,"「况且」 là liên từ dùng để bổ sung thêm một lý do hoặc hoàn cảnh khác, nhằm củng cố thêm cho ý kiến hoặc quan điểm đã nêu trước đó. Bạn có thể dịch là ""hơn nữa"", ""vả lại"" hoặc ""vả chăng"".",「况且」 thường được dùng trong cả văn viết và khẩu ngữ để làm rõ hơn mức độ của sự việc.,"Cần tránh nhầm lẫn với 「何况」; 「何况」 thường dùng để nhấn mạnh sự so sánh (huống chi là), còn 「况且」 thiên về việc liệt kê thêm thông tin bổ sung.",hsk_6.json,reviewed-local
知道,hsk1_new_35,Động từ + 一下 (hành động ngắn),,Động từ + 一下 (yíxià),,"Cấu trúc này dùng để diễn tả hành động diễn ra trong thời gian rất ngắn hoặc mang tính chất thử nghiệm, trải nghiệm. Việc thêm 「一下」 giúp câu nói trở nên nhẹ nhàng, lịch sự và tự nhiên hơn khi đưa ra yêu cầu hoặc đề nghị.","Bạn có thể dùng cấu trúc này để giảm bớt sự cứng nhắc của câu mệnh lệnh, ví dụ: 「看一下」(xem một chút) thay vì chỉ dùng 「看」(xem).","Không được dùng 「一下」 sau các động từ chỉ trạng thái tâm lý hoặc cảm xúc như 「爱」(yêu), 「喜欢」(thích) hay 「知道」(biết).",new_hsk_1.json,reviewed-local
知道,hsk2_new_8,Lặp lại động từ,,AA (động từ đơn) hoặc ABAB (động từ đôi),,"Lặp lại động từ nhằm diễn tả hành động xảy ra trong thời gian ngắn, thử nghiệm hoặc mang sắc thái nhẹ nhàng. Cấu trúc này thường được dùng trong văn nói để tạo cảm giác gần gũi, thoải mái hơn. Ví dụ: 「看看」(xem thử) hoặc 「休息休息」(nghỉ ngơi một chút).","Nếu động từ có hai âm tiết, bạn hãy lặp lại cả cụm theo dạng 「ABAB」, ví dụ 「打扫打扫」.","Không được dùng cấu trúc này với các động từ chỉ trạng thái tâm lý hoặc sự tồn tại như 「知道」, 「在」, 「有」.",new_hsk_2.json,reviewed-local
知道,hsk2_new_9,Lặp lại động từ,,Động từ đơn: AA | Động từ đa: ABAB | Thêm '了' giữa: A了A / AB了AB,,"Việc lặp lại động từ nhằm diễn tả hành động xảy ra trong thời gian ngắn, mang tính chất thử nghiệm hoặc nhẹ nhàng. Cấu trúc này giúp câu văn trở nên tự nhiên và mềm mại hơn trong giao tiếp.","Nếu động từ là từ đơn âm tiết, bạn có thể thêm 「了」 vào giữa hai từ, ví dụ: 「看一看」 hoặc 「看一看」 đều ổn.","Động từ lặp lại thường chỉ dùng cho các hành động mang tính ý chí, không dùng cho các động từ chỉ trạng thái tâm lý như 「爱」, 「想」 hay 「知道」.",new_hsk_2.json,reviewed-local
短信,usage:短信,Cách dùng 短信,noun,,,,,,hsk_2.json,reviewed-local
短处,usage:短处,Cách dùng 短处,danh từ,,"短处 (nhược điểm) chỉ điểm yếu, thiếu sót của người hoặc vật. Đồng nghĩa với缺点, đối lập với长处 (ưu điểm).",,,,hsk_3.json,reviewed-local
短期,usage:短期,Cách dùng 短期,compound-semantic,,"Tính từ chỉ khoảng thời gian ngắn, đối lập với '长期' (dài hạn).",,,,hsk_3.json,reviewed-local
短裤,usage:短裤,Cách dùng 短裤,danh từ,,"Chỉ loại quần ngắn trên gối, mặc vào mùa hè hoặc khi chơi thể thao.",,,,hsk_3.json,reviewed-local
